huc12,atlas14_001h_0001yr_mm,atlas14_001h_0002yr_mm,atlas14_001h_0005yr_mm,atlas14_001h_0010yr_mm,atlas14_001h_0025yr_mm,atlas14_001h_0050yr_mm,atlas14_001h_0100yr_mm,atlas14_001h_0200yr_mm,atlas14_001h_0500yr_mm,atlas14_001h_1000yr_mm,atlas14_003h_0001yr_mm,atlas14_003h_0002yr_mm,atlas14_003h_0005yr_mm,atlas14_003h_0010yr_mm,atlas14_003h_0025yr_mm,atlas14_003h_0050yr_mm,atlas14_003h_0100yr_mm,atlas14_003h_0200yr_mm,atlas14_003h_0500yr_mm,atlas14_003h_1000yr_mm,atlas14_006h_0001yr_mm,atlas14_006h_0002yr_mm,atlas14_006h_0005yr_mm,atlas14_006h_0010yr_mm,atlas14_006h_0025yr_mm,atlas14_006h_0050yr_mm,atlas14_006h_0100yr_mm,atlas14_006h_0200yr_mm,atlas14_006h_0500yr_mm,atlas14_006h_1000yr_mm,atlas14_024h_0001yr_mm,atlas14_024h_0002yr_mm,atlas14_024h_0005yr_mm,atlas14_024h_0010yr_mm,atlas14_024h_0025yr_mm,atlas14_024h_0050yr_mm,atlas14_024h_0100yr_mm,atlas14_024h_0200yr_mm,atlas14_024h_0500yr_mm,atlas14_024h_1000yr_mm,atlas14_072h_0001yr_mm,atlas14_072h_0002yr_mm,atlas14_072h_0005yr_mm,atlas14_072h_0010yr_mm,atlas14_072h_0025yr_mm,atlas14_072h_0050yr_mm,atlas14_072h_0100yr_mm,atlas14_072h_0200yr_mm,atlas14_072h_0500yr_mm,atlas14_072h_1000yr_mm
031300020902,36.95807255909385,42.20829976416538,50.839147563752064,58.04733879274969,68.03412973093424,75.78746997078574,83.58401432303599,91.54420980636158,102.14022233893313,110.21208323035616,52.006180182111855,58.82383642901044,70.2421178673619,79.9684622061135,93.73808214832256,104.65248137879803,115.82603762888185,127.43037196364726,143.18193727367515,155.4081631360841,63.32393238106579,71.82730735552798,86.03264739941906,98.10444917397871,115.14108853624342,128.6096299032929,142.36689347343713,156.62350463536262,175.92797997461267,190.8809728932512,90.95726895396753,104.87553700586054,127.49800377270809,146.1338924858895,171.59289627320413,191.06839026175183,210.4087513108673,229.8930368829646,255.44381348052042,274.6132817380316,116.55867101413294,132.59084765755298,159.21849671983165,181.70229852972776,213.2277800552454,237.99129964285538,263.1528274918246,289.08818519250167,324.0041691234491,350.89673230317237
031300020903,36.566334471931384,41.85571060953319,50.56522934224482,57.85099864744008,67.96405481713802,75.83410599201835,83.75817022470137,91.8632894991554,102.67265183305116,110.92040734866212,51.19112487539299,58.083206321585806,69.64874303804082,79.52160437979884,93.52324464623442,104.6425536170733,116.04557275290442,127.90331237085482,144.02711510938303,156.56441494913426,62.37442415753568,70.9317653547587,85.2553589129663,97.44884910381461,114.68955496110584,128.34506851127603,142.31546524111158,156.81372362723988,176.47952013949222,191.73444895134202,90.34246886427356,104.13097829260802,126.54769916307501,145.023421177621,170.27215156138269,189.5937762879388,208.78898614781144,228.1349205082718,253.5158602872901,272.56595303243034,115.68447839195021,131.33456713513237,157.36697947235294,179.3771953860958,210.2920942730361,234.61013837580722,259.3511256856053,284.88389175942535,319.3092980017654,345.8578397218714
031300020907,36.622057782418445,42.02229715810914,50.83599351346377,58.13442304303778,68.1572406888026,75.86699889383291,83.56186230763666,91.35331906841678,101.62930613302049,109.38687462612,51.28120114218749,58.3546586692798,70.08691585001215,79.98089926374655,93.83512684561543,104.70606631720686,115.7365032164372,127.09317881276718,142.36512015545472,154.11279212930862,62.425487608509954,71.18712456602331,85.72484818426918,97.98241604389001,115.15262604674815,128.62271449516265,142.29396583509478,156.37185792563199,175.30425968071933,189.8694646223089,90.08062722652083,103.92643102417702,126.4721007832417,145.0915145585693,170.59471115446706,190.1529686899288,209.61923701874596,229.28527644258628,255.13670672156493,274.5918723994402,115.50658882798282,131.2621011097215,157.50424179303272,179.73064376348952,210.9950475495592,235.6291163232907,260.7238742135479,286.65598834009324,321.6702973172663,348.71063316733785
031300020908,36.390644095267035,41.86281527308586,50.781081483426256,58.15604514753861,68.26772941262716,76.03046492334822,83.76741391726365,91.59100507997336,101.88819247463884,109.64686106375162,50.84400292314457,58.05250618986735,69.97651570547431,80.00810080353627,94.01287433923842,104.96813721819106,116.06022657938097,127.45426489050503,142.73586684806898,154.46198185639562,61.93278935861512,70.81946833659983,85.54104712367949,97.93324592884254,115.26241059749077,128.83460619987173,142.59137168348764,156.73653626106497,175.72910461341652,190.31764251550294,89.62019741428344,103.35887415256133,125.78913650649604,144.36828652685003,169.90104681051028,189.54972562807774,209.17024962861268,229.04550758972607,255.27372352279843,275.0813269695594,114.88106676243042,130.32135080089188,156.15606886504258,178.14778500936802,209.2387975419477,233.86218341196007,259.04788831858446,285.181043312565,320.6249178662082,348.1150271498757
031300021104,37.32905195159066,42.66461598396997,51.356039338014305,58.5352048083201,68.37132250210146,75.9177733124592,83.43151598592348,91.02236783751283,101.00786889171357,108.52468255141582,52.6872307742892,59.62935737818407,71.1333805767626,80.82211547795558,94.3728095821901,104.98750985117822,115.74965119640144,126.8182001740354,141.68350221147912,153.1052341169573,64.06057432355517,72.74215001384863,87.13104934074947,99.25392273893988,116.21387616809457,129.50607679268802,142.98684540346298,156.85658659227911,175.48917150996252,189.81050355509288,91.15907895269149,105.32499698388173,128.392953567325,147.4431906897188,173.5303782406513,193.54148769379435,213.4576650725073,233.57210179360257,260.02070596558167,279.9199577690566,117.13026175408086,133.6610061823957,161.139384710426,184.3611716197973,216.9537960867747,242.5793988809969,268.6359759777702,295.51469292113165,331.7323271324719,359.64878901574167
031300021105,36.824860907423144,42.278739298687825,51.13398954431557,58.420088174689084,68.36313844363437,75.95835635824294,83.49115890215077,91.07376831440659,101.0008148156749,108.43786114888806,51.66403382246814,58.84153265134571,70.66485910172504,80.55828526893076,94.29792838234157,104.98890584444673,115.76380107577664,126.78332886911205,141.48356333334044,152.7076500374774,62.81938465067083,71.70923738496857,86.38587411565473,98.69299220963939,115.83157067303148,129.197963033482,142.69603607554885,156.53041092792856,175.02931400578484,189.18492344772474,90.06710048162422,103.98878358153542,126.71853123647084,145.5457290020262,171.4110697836597,191.31566585905776,211.18619687736248,231.31262567047617,257.8683174944199,277.9194204129961,115.70354443956522,131.75630409311597,158.50713755867065,181.1728753596036,213.0706848771001,238.21519657394083,263.8384648222688,290.3294685639957,326.11029717292274,353.7543652144009
031300021106,37.24257271335174,42.69172102645116,51.520233083078054,58.76935117119568,68.63162411607718,76.1480414093023,83.58176059812983,91.04472127318792,100.78778354616782,108.06674646961696,52.359482071693556,59.54007502108437,71.36513777582577,81.24961524498454,94.97111462489805,105.64034305788297,116.38909206765746,127.3725908592308,142.01773684785252,153.19016637155886,63.5206610400731,72.45443635056967,87.23526954604756,99.66131485579483,117.0074867745192,130.5723020468288,144.30350965563707,158.4031588693933,177.30901167272577,191.80922558923248,90.11992729393886,104.19487800389801,127.36407585567581,146.73423547036418,173.61322029518607,194.50944635814682,215.55309258533399,237.0567553197481,265.720784936508,287.58345368697394,116.23320529722199,132.8003383910387,160.53819377877772,184.16372739994188,217.58903299436463,244.07731584740722,271.18693020527394,299.3296260562599,337.5229202715393,367.16137374775445
031300021107,37.21736074582973,42.6470025315675,51.44618550194938,58.67159495307877,68.50798983932643,76.00464911590511,83.42326479750324,90.87307734084924,100.60286826175485,107.87198213290367,52.38353717111069,59.511516138981484,71.24666548846429,81.05530355954374,94.67063509536399,105.25309951561013,115.91235201596923,126.80509700677851,141.32580985945307,152.40102403715633,63.60795836334471,72.48540678195728,87.14780748879335,99.4470200511682,116.58252735509085,129.95222218903848,143.46165635366722,157.3103477687593,175.8390695731504,190.02371008033825,90.42372027770101,104.53114947918162,127.62175856155763,146.8031099708545,173.24369900024473,193.65622697105775,214.09083143663233,234.84957825879755,262.3304062328177,283.1503374960189,116.43996160374937,132.96579071757336,160.52188912834356,183.88284275214372,216.7851612152117,242.73772469856638,269.1992663898392,296.5708207362702,333.56303803970377,362.15844615649445
031300021108,36.683180022571676,42.26584186629634,51.28575821986287,58.67390502034133,68.69401939498383,76.30434777686251,83.81258001543635,91.32583683225856,101.09756178041728,108.37231168884445,51.29628329318296,58.757778724125544,70.95687378262116,81.07988265431567,95.01412099764761,105.75926781881947,116.50407244380202,127.40338868965794,141.81451404593054,152.71852511301591,62.283321665261234,71.47027497800971,86.56929238957495,99.175706763067,116.6393576701023,130.19479887867135,143.82668337248438,157.7371178181121,176.25212829762108,190.35302262583403,89.14063595105576,102.92012131379809,125.63222578514308,144.64873681942743,171.07187030672316,191.64197844795044,212.38462567628056,233.60500186582112,261.93654518928497,283.57427223274254,114.75430621046569,130.6249909311469,157.30279919433335,180.11684715042685,212.53081986914924,238.31816519755128,264.8013479308714,292.37722232098156,329.9346265928759,359.17633676402687
031300021109,36.42520308308702,42.04648889305823,51.151746259938086,58.624630650702706,68.78871714762846,76.53162722131654,84.18753074135877,91.87172129298236,101.8977398272101,109.38368970589833,50.885698873467085,58.396489392739575,70.70265568444142,80.9348139221535,95.0522419455858,105.96153688009498,116.89718526959993,128.0152053999067,142.74737023353993,153.9215739899939,61.85963849741973,71.08224776897696,86.25539985220833,98.93422252403462,116.52252691294224,130.1859226579644,143.94168449049832,157.9901321977991,176.7114162210093,190.98283638017628,88.80847063115382,102.51577658634373,125.0952654545091,143.98365771957512,170.2138678389754,190.61973156927021,211.18193919318782,232.20637937779597,260.253015244612,281.658505660125,113.94685912903651,129.34673409259486,155.33714679452453,177.65895350545404,209.5161832304143,234.96520098686193,261.19082649434785,288.5905943990432,326.04112330103084,355.299130608363
031300021301,36.8600943603214,42.4289910866606,51.439294391932165,58.82462271629529,68.85633303855487,76.48453870636703,84.02065989113233,91.57202780567415,101.40924181012187,108.74292107927526,51.49822093177011,58.97890221431112,71.22822297844404,81.40418701324052,95.4366373300323,106.27139170558915,117.1216700017397,128.14390743536782,142.7431063807162,153.80558881369188,62.419178634369935,71.65254894116835,86.86558114424183,99.59495768780931,117.27774176081927,131.03933641909245,144.91205897415472,159.09934962617754,178.03012440477113,192.48522206123909,89.02795040327122,102.88073986222537,125.81913260545413,145.1149626038424,172.06991701816258,193.16476495110825,214.5284819927732,236.4846303218931,265.9368625264994,288.5457834562671,114.76204683738914,130.88693965518758,158.0390434101152,181.30709146310667,214.43243732910489,240.83748915989185,267.99622400743993,296.3240411000799,334.96781751700814,365.1035953496542
031300021302,36.580840856277604,42.221046178057485,51.34643619502353,58.83293101105559,69.00518912316437,76.74384372318534,84.38957033688759,92.06101205165443,102.0518118674266,109.50630733478555,51.058786249007696,58.64976684511166,71.06115520701219,81.36673059988696,95.55729461146535,106.50380446395921,117.45467660107258,128.56900120090955,143.27391278429812,154.40425701991347,61.954330663040636,71.28040410885762,86.61910050488729,99.43117038316319,117.19597072914962,130.9955838491924,144.88219896790903,159.06267109816443,177.9478510852174,192.34367648817297,88.60371062133052,102.35330209535728,125.10240308411555,144.22819741320063,170.92522368476648,191.80029703652642,212.92859360187552,234.6285868739464,263.7237527171218,286.03553901047883,113.8443533480989,129.44665570963866,155.83166443473874,178.54227408919513,211.02641042621045,237.03338389886588,263.87610767269626,291.96953058823505,330.43744254413224,360.53762139612104
031300021306,36.852433974086594,42.46855330376452,51.6131389356216,59.16542630718944,69.50709536750323,77.43907233627723,85.33344140530812,93.30693803564303,103.79028035260374,111.67809018839392,51.322308221434184,58.90328904470692,71.41351889332743,81.89982772867103,96.49465957751808,107.8718258843828,119.3576261649143,131.12383778009917,146.8527435900727,158.88313759026843,62.041443448281605,71.3785313250174,86.89517231201937,99.99917020277269,118.38115516723313,132.82554909336838,147.50645845431768,162.64240342916415,183.02619403668274,198.73077999753974,88.2028378619647,102.03100045970233,125.127926788297,144.7525262481209,172.4457608221076,194.33458000960647,216.69239598289846,239.8550510315553,271.2177781600489,295.50634627161924,113.14959593836474,128.99692964539344,155.96155128942667,179.32379561795224,212.9515134946758,240.03882008933775,268.1342730334461,297.6731117126243,338.3213669344624,370.27987342920295
031300030301,37.20928192107682,42.73166924827401,51.7801895784979,59.30543836066556,69.69362188303333,77.72317032969961,85.7726553797251,93.95997814744784,104.81207835730447,113.04663452710318,51.74668922541096,59.16542221897878,71.54077218059409,82.0390888963536,96.82948479022168,108.50257478834399,120.40960538075329,132.7291440988644,149.3896174714911,162.27272911382022,62.30451055209347,71.51092234229755,86.98556318484707,100.22164536161574,119.0282292260133,133.99246722838944,149.36020249964508,165.36795960133728,187.16630870685466,204.14367456213233,88.0271973662773,101.96003415010492,125.42589634540778,145.53595594385078,174.17437157007777,197.00526176177598,220.49290018273547,244.99364755950248,278.4211760925524,304.4937635897105,112.83559267294082,128.95102061864662,156.50946742323723,180.51395768848747,215.24791063371896,243.36413901621438,272.640841935746,303.533108236346,346.21257648461574,379.8899075318311
031300030304,37.304252110908465,42.818774896520175,51.90327161503319,59.5065029093665,70.07480880393938,78.29957448914513,86.59123973220981,95.07482870747194,106.40142219034459,115.05009536070872,51.8625749291214,59.2163920909224,71.60296266982185,82.21453023054212,97.32539156798322,109.36882056443775,121.75657004116765,134.67798789984911,152.3015857843144,166.04603562894465,62.37201305357258,71.48910006694959,86.96940624654567,100.34497929625421,119.55350983025623,134.9906005396109,150.97089875142171,167.74250900450008,190.77803807577564,208.8592628543929,87.92921097512026,101.86296417062208,125.45312880294986,145.78693703967645,174.90885798660779,198.25491165295014,222.3790622322377,247.65069062859436,282.2876185259547,309.420708812938,112.34135446430487,128.41331889567735,156.0483632715841,180.24578439870788,215.44304036663183,244.0736723087137,273.9972128980469,305.6906542397516,349.64136313121,384.4431884069675
031300030305,37.581040715514874,43.02145090384679,52.00335234264597,59.530293818210396,70.00384836644997,78.16966994409324,86.41174983861342,94.85287595825031,106.13977884786348,114.76711198163166,52.212149978133326,59.45577129311989,71.69947616623523,82.2217594724978,97.25593881269556,109.27631877959134,121.67186584272409,134.62946888780553,152.35696545169998,166.21429670994823,62.64310346484389,71.70513771332621,87.13854933548372,100.5164389739727,119.79208862313723,135.33057778214106,151.4585630471976,168.42449151434153,191.78387517910429,210.15879898399842,87.98037199723704,102.06053879251652,125.95283569496799,146.59253422194362,176.21790287745006,200.01764962835244,224.6513342208799,250.49771608724558,285.98764993631454,313.83256608673776,112.50205006522368,128.7443010442441,156.7186964033401,181.26784247442183,217.0428908703213,246.1887606366443,276.6994398171704,309.0521292740469,353.97965841432824,389.60018205015814
031300030306,38.14757732322722,43.515507241618785,52.437501767272074,59.979342228358306,70.5709697392876,78.90002056598583,87.37157136763048,96.11324074608861,107.89471784838305,116.97955786516835,52.92689007462075,59.98311036225521,72.07965596301875,82.64362543331137,97.96910130556093,110.40339789756395,123.37556944871358,137.0883406639089,156.0662653640232,171.06916104184432,63.23998325317809,72.17004494672022,87.61156529725915,101.20955852794745,121.09780943061581,137.3541783922721,154.4134162768785,172.54384528504048,197.78026276983326,217.83441948642854,88.19456998961314,102.59973909217206,127.23327765556328,148.68592047055813,179.7243730844189,204.8457959810468,231.0029892451245,258.60174760668946,296.72574989392353,326.80772937059106,112.35787344524655,128.71352181829334,157.173945562416,182.40351180773598,219.5307664766815,250.0502070398854,282.217646063892,316.5419088324048,364.52586613623384,402.79849949546906
031300030401,37.39945182015065,42.838623110197254,51.67319876257489,58.94809818760597,68.88107312572853,76.4719313692712,84.00713338320725,91.59432541747063,101.53609935067509,108.98908724715528,52.44136590295037,59.64939904750051,71.56527902985124,81.57345578311384,95.52932743994512,106.4300503465979,117.45544987607376,128.76767549591003,143.9183687446241,155.53030702841,63.46461377287492,72.46375896396275,87.43356615760285,100.0929932354826,117.87680730448993,131.87056809332807,146.1071861930624,160.80629718661928,180.6256876701297,195.91133473079728,89.71001172819474,103.87121890571754,127.36794270668688,147.1822222662614,174.93254320379756,196.70295198966215,218.79786203779125,241.5501649694617,272.1462177959981,295.6836560895241,115.84720909706337,132.59069461018166,160.78373891394605,184.94250658423272,219.33695897496062,246.7555230872509,274.95518276889334,304.3679074012114,344.49209182547673,375.7836918471964
031300030402,37.142559467108214,42.64898752853275,51.597428763079456,58.96792687375743,69.03692711652799,76.73645088490989,84.38200011559628,92.08430795096793,102.18168061589884,109.75671439720942,51.78501054512667,59.19802134188868,71.41581996895013,81.64432200271928,95.8592126747393,106.92879622672555,118.09041420217085,129.51171843910748,144.7566992017087,156.40551535217298,62.56541593054644,71.77167413309532,87.05734253649251,99.95939397226283,118.04574496217967,132.24717641761552,146.66995059742897,161.5332073254671,181.53681152380585,196.9387922010218,88.77860141651882,102.75865280800969,126.07645422021892,145.85495978230657,173.72139433124065,195.71165502262997,218.1414115944191,241.3501633080644,272.7308851500946,296.99781089305253,114.52351220378466,130.94677944314427,158.72641254580466,182.6411793754139,216.85051352283853,244.24547429668286,272.5220326860434,302.11784999606766,342.6489519381444,374.3699300599228
031300030403,37.57356470539228,43.0025062825092,51.91377669790391,59.34342009128728,69.62526477506526,77.59450406235952,85.59894995049295,93.75902053009173,104.60427716788328,112.85275353225452,52.22700915564879,59.47750726392757,71.63829394580095,82.0143647473888,96.72221860907487,108.39876916460386,120.3665668102139,132.80969962483752,149.7213565382265,162.86587038608283,62.73169036084629,71.82336079097415,87.19549860647267,100.42545478558696,119.3376691555508,134.4749557247061,150.09499303310986,166.4385643085582,188.80714664785933,206.3103421070129,88.21863045235612,102.38074449939066,126.2948475234419,146.84610588862955,176.1925034357105,199.65313516608023,223.8382687530949,249.1191724528376,283.6901450510885,310.7116584095502,113.19904944743377,129.60182404928028,157.7130144384726,182.2526053611274,217.83742187752716,246.70048387286096,276.8033279514368,308.61486468054835,352.63310674307957,387.4198176558887
031300030501,37.992658891296145,43.34997945702593,52.1147479596118,59.38912854005749,69.41261425738,77.14418054749376,84.87970247356779,92.73202520425319,103.1204830159501,110.98453041137627,53.159118692972655,60.1714678542911,71.95401395996515,82.0255884760599,96.32880004957555,107.70338995151678,119.38028532006437,131.5376069299009,148.08615960055607,160.96904861942699,64.09103088763688,72.94526075219582,87.94176902842688,100.87062205183926,119.3919756597912,134.24286943702975,149.59036808817896,165.67115309725904,187.7162922233479,204.9893433075736,89.87264186471421,104.40240579539164,128.7764507120629,149.5793101182504,179.07500133343547,202.49634272906061,226.50739015802043,251.47601681717387,285.4190881839595,311.80676953681854,115.91008238746069,133.0057895437801,162.1309312166993,187.39840014444454,223.81916824925437,253.1915440888018,283.68900444443113,315.78328167057765,359.99356228779885,394.78429966201134
031300030502,37.7584317928277,43.12411960249941,51.90171663516209,59.18278729861935,69.20781964093545,76.93800314135488,84.66755889613144,92.51387965178874,102.88286663688643,110.73087801573128,52.74928230185103,59.83937014905312,71.69930162262686,81.7920245875223,96.05991556171011,107.35673007535095,118.90831772310217,130.8932139946358,147.1436820279369,159.74412334652803,63.563119031964526,72.50672067704778,87.57882820435118,100.50460135384037,118.92660587636152,133.62442232657523,148.75151102223174,164.54117897841948,186.0963642505719,202.91745299559759,89.29092612577702,103.69097088504716,127.82264164044565,148.39717882261237,177.54419812881687,200.6625944500899,224.34426914524485,248.95144364424524,282.37253356330336,308.3357466925656,115.18242002128264,132.10088942727853,160.86893310737983,185.7765696974218,221.6051040195821,250.44540710537075,280.34882916478074,311.77009606107555,354.98838759899945,388.95087494818347
031300030503,37.894718763408115,43.23874335170997,52.0137035573509,59.32457991979165,69.43958286228721,77.27434381115226,85.14235947781512,93.15993752546397,103.81203748829822,111.90978534269503,52.75078488665579,59.81367371020783,71.70116756403274,81.88481428076332,96.37364436758153,107.9167943956476,119.78551094793235,132.15980691121774,149.0340150364808,162.18813581530392,63.371047910912,72.31865302178636,87.50102355796912,100.6127065523164,119.43176329388211,134.54637888556465,150.18947403582803,166.60034818500984,189.13063011838008,206.80661483235014,88.8304020561228,103.29618998328347,127.69749563113693,148.6445600457521,178.51778283445185,202.37252262008067,226.93944723844768,252.5988711109585,287.6516742778456,315.02501293178426,114.33982981972372,131.16356263866297,159.97548692627134,185.10286247200392,221.5085836428742,251.01096264749506,281.7624518933891,314.238719067187,359.14956421596304,394.6191082041274
031300030504,38.06420247290249,43.39107394404134,52.1799362251413,59.54952586208442,69.80685326031836,77.80456818192853,85.87872823241669,94.15074318895637,105.20843457241422,113.66706550117087,52.85814746622148,59.89320040220771,71.82766279727143,82.1322614340224,96.91799951747838,108.79212055867103,121.07653134813016,133.96269982450636,151.65222518397695,165.52660525922562,63.28403400192616,72.22762289385625,87.52315078205253,100.84342901644334,120.1141367701659,135.709606207123,151.95005852417754,169.08200231645614,192.75078422064055,211.42632192890412,88.39258714086697,102.89265713605994,127.50258350573584,148.76819968587847,179.29653883538253,203.82811031548943,229.21989716712457,255.8688511386933,292.4643142808929,321.1839963441849,113.30850462159977,129.95998750963608,158.68939955002827,183.94227418700564,220.8033700455223,250.8803705752826,282.4020638166638,315.86026156587747,362.3728190344834,399.29102799020745
031300030505,38.477369353985544,43.77229176771038,52.58755672330269,60.04690494161706,70.53048544137636,78.7850859179088,87.18699752007312,95.86475564971876,107.57208175920123,116.60739829705099,53.357433112356134,60.28255907247612,72.20429642627958,82.65678833383531,97.88140198083273,110.2798850327225,123.25085781219448,136.99952210556745,156.0836795280012,171.20867355284187,63.632698953018604,72.49930534463637,87.88611980201526,101.4915096050907,121.46465641068853,137.8507701419498,155.08976129463454,173.45852069417242,199.0953278005151,219.51493706295014,88.39356105343009,103.04119684580463,128.1405627600147,150.04325398277868,181.79578643212858,207.54056031104815,234.38555320595313,262.75150748560486,301.9916346202849,332.99336196673477,112.72196668841659,129.23512243821006,158.07733616896954,183.73879501973417,221.6314169277483,252.8771267814977,285.88894393113287,321.19061563896423,370.65338270907864,410.1864889120924
031300030602,38.96205278463806,44.26398390538691,53.15327075267088,60.73256462455867,71.46809233180875,79.98484156135201,88.71160988538408,97.77886395493299,110.09466607336172,119.66242250989583,53.93943378636972,60.803842789823626,72.75801071224372,83.36654739572137,98.99202167349843,111.84851312901458,125.40882095578051,139.88447798746,160.13574010666844,176.29745009163116,64.12411638484959,72.98402905682003,88.52946574105898,102.42334938125575,123.02763947916574,140.081880279572,158.15268618126447,177.5253179127447,204.74691731976472,226.55385335825716,88.79083608861696,103.79754653200675,129.6231530364696,152.2617488596432,185.2214828442699,212.05511764215086,240.1269736719685,269.8717763561047,311.1500750597438,343.857679615261,112.72269285331694,129.37950191005473,158.64004425707958,184.82005855814825,223.68622331835232,255.88508900160085,290.0267130913582,326.654381511278,378.1512022833965,419.4321350162142
031300030605,38.813747953064166,44.07984824253613,52.87318620137181,60.34288221380484,70.87515687359802,79.19849251973083,87.69828755765256,96.49803494340419,108.41376936105436,117.63561235216063,53.77100981611649,60.61133314557877,72.47195665235503,82.9515538079757,98.31869050701948,110.91471909884528,124.16113016045036,138.26420080109943,157.93681137703535,173.59775629196685,63.99584411575876,72.82138885972651,88.25774924554455,102.01166708011884,122.34469934928433,139.13104786339557,156.88127016400978,175.87760047224498,202.5165534471836,223.8259369762527,88.61755562075496,103.48097588006277,129.07488504532245,151.52260243847473,184.22463869962093,210.8599759106735,238.73494727679054,268.2839325494602,309.3074332832307,341.82288529120945,112.93121352808357,129.5367766523068,158.72743207896357,184.8656094277476,223.6897623119918,255.87367811463707,290.01447934607654,326.65331260654705,378.184842518431,419.5115945645877
031300030606,39.277039582133455,44.5636131283286,53.42559077703637,60.98108462348279,71.68918762240979,80.18337005307542,88.88643645754219,97.93152973507566,110.21857251127753,119.76490048429008,54.33159614949468,61.15189067970785,73.07430929417387,83.69116280021908,99.37993255439984,112.32574893380112,126.01104394844504,140.65252795588003,161.1772798248219,177.58818638861305,64.47800646615245,73.36258376543722,89.02626418125257,103.0906335105017,124.03908784951791,141.44269941924972,159.93745346868488,179.8180634448838,207.8268896661119,230.31998583921848,88.94591537187112,104.16991021530569,130.53744465811164,153.80021810645817,187.88261658537076,215.78890596359457,245.10887138371766,276.3062406600834,319.7859182773663,354.3742534936082,113.18385477760056,129.8528543116227,159.43246592723594,186.16246961036668,226.1982615864597,259.6329756290769,295.2952770930671,333.7606226488789,388.1409008659789,431.94815293214316
031300030801,38.477973719081334,43.768010497224175,52.49746007682786,59.814176920281476,69.99590815662654,77.934722247281,85.9483609628741,94.15716663512767,105.12866089360094,113.52159514668996,53.46330532910056,60.32043258234711,72.03780892145289,82.23860881163995,96.9850300053072,108.91438253469047,121.3295687544299,134.42470949225188,152.5024038863021,166.7617715267947,64.06664044726936,72.82198687844844,87.9397728239005,101.23826190642912,120.66381782377098,136.52522764073595,153.15619492048788,170.81989029486172,195.3882545179786,214.896676504832,89.35778335431547,104.08013162485331,129.19119883105554,151.00297807183412,182.4769846607648,207.88992449227302,234.2976494356283,262.11442440790097,300.46242490366257,330.6679941886593,114.8600692876689,131.75523626988257,161.1121577265674,187.0963142792297,225.28481874963887,256.63635319668174,289.6504090952985,324.84867416033046,374.0078071524031,413.1869248986297
031300030802,38.74121855538349,44.00514571146555,52.76785702764724,60.18272667046312,70.60492778567004,78.81141051696964,87.16377521731452,95.7911113012161,107.43119530968913,116.41515629319879,53.660119829521825,60.49586892513602,72.316664115575,82.72781398092451,97.95437003601249,110.4017720148053,123.46471634887625,137.3477724354792,156.67594489862475,172.03578028007607,63.96848424441531,72.76736678260454,88.13313057567045,101.80519953209411,121.99178459822035,138.6359351419869,156.22017609088775,175.0252989517206,201.37229673824154,222.4277245017482,88.7671630040164,103.5780715536624,129.09675412634587,151.490832526892,184.1328036479785,210.73204236694573,238.57883390249862,268.1071678659391,309.11803075603336,341.6348474237207,113.50804164982078,130.2094631435533,159.55576285654323,185.82184794022095,224.82443778537004,257.14340110481885,291.4200227584936,328.1981481612687,379.9129758114699,421.3779969610674
031300030803,38.82466649847495,44.10984742734178,52.89046059489894,60.31054975646161,70.72328786757421,78.91074880180172,87.2307613550569,95.81374281671607,107.37603953330299,116.28689254118369,53.74120683654583,60.5813437206611,72.40982366804,82.83186910697341,98.0798888316271,110.5494682860743,123.63693503322854,137.55105497647796,156.9267376819549,172.32639915225334,64.12235227082283,72.90531972668869,88.27758099650394,101.98060312882438,122.25155690923353,138.99354565619564,156.70514466121244,175.66574444954628,202.26550742773009,223.5469539593392,89.10349752385963,103.93018155277424,129.55016800057314,152.10380517572284,185.07337761154872,212.01266536973677,240.2727598419311,270.2995282073985,312.0873039273972,345.28314552367766,114.15441226493996,130.90637014007052,160.43954214761393,186.95827581424732,226.44968738264814,259.2606943237961,294.12404027049706,331.5995423603956,384.3933753683823,426.79023192968714
031300030804,39.267495738271116,44.587326654896096,53.496321599352804,61.08712942582326,71.828146672232,80.34319335465547,89.05898947591568,98.11057292211365,110.39582191519484,119.93198898941374,54.23618345504231,61.10585925856645,73.13481232975953,83.8597713455863,99.73497870965328,112.84950736216463,126.72871043317411,141.5898790485992,162.44138473177796,179.13067316536538,64.4458585951936,73.32328047409652,89.06274006761771,103.26875641339768,124.53075083544923,142.27172460853805,161.18498461677297,181.5730873265519,210.38170946542786,233.57686027653492,89.18203726436465,104.22458243036951,130.5293776431822,153.95738687325883,188.586440784992,217.1670969407051,247.38266033356695,279.7155072999975,325.0475596014956,361.2984456448475,113.82914687748614,130.50977976545764,160.33581067048505,187.48435117864992,228.41288980786786,262.7855823080301,299.60586325247607,339.4691730410523,396.04240881486055,441.76881900356267
