catalog_event_id,site_no,site_name,huc12,drainage_area_sqmi,rainfall_peak_time_utc,peak_time_utc,lag_hours,peak_cfs,peak_cfs_per_sqmi,water_year,empirical_return_period_years,lp3_return_period_years,screening_return_period_years,flood_screening_class,peak_qualifier,stationarity_warning
AL-RF-20041124-0182,02423380,,031502020104,140.0,2004-11-24 14:00:00+00:00,2004-11-23 00:00:00+00:00,-38.0,8760.0,62.57142857142857,2005.0,2.75,2.50558001755142,2.50558001755142,2–5-year,,True
AL-RF-20041124-0182,02423414,,031502020103,47.0,2004-11-24 14:00:00+00:00,2004-11-24 00:00:00+00:00,-14.0,2680.0,57.02127659574468,2005.0,11.0,8.213872639975637,8.213872639975637,5–10-year,6,False
AL-RF-20041124-0182,02423425,,031502020204,201.0,2004-11-24 14:00:00+00:00,2004-11-24 00:00:00+00:00,-14.0,14800.0,73.6318407960199,2005.0,6.5,6.246010070791084,6.246010070791084,5–10-year,6,False
AL-RF-20041124-0182,02423496,,031502020204,226.0,2004-11-24 14:00:00+00:00,2004-11-25 00:00:00+00:00,10.0,14000.0,61.94690265486726,2005.0,12.333333333333332,10.728428153903831,10.728428153903831,10–25-year,,False
AL-RF-20041124-0182,02423500,,031502020204,230.0,2004-11-24 14:00:00+00:00,2004-11-25 00:00:00+00:00,10.0,11500.0,50.0,2005.0,3.5,3.257283620795026,3.257283620795026,2–5-year,,False
AL-RF-20041124-0182,0242354750,,031502020202,25.6,2004-11-24 14:00:00+00:00,2004-11-24 00:00:00+00:00,-14.0,1090.0,42.578125,2005.0,1.5555555555555554,1.6286437450553242,1.6286437450553242,<2-year,C,True
AL-RF-20041124-0182,02423555,,031502020206,335.0,2004-11-24 14:00:00+00:00,2004-11-25 00:00:00+00:00,10.0,16800.0,50.149253731343286,2005.0,4.090909090909091,3.96425581050251,3.96425581050251,2–5-year,,False
AL-RF-20041124-0182,02423586,,031502020301,27.1,2004-11-24 14:00:00+00:00,2004-11-24 00:00:00+00:00,-14.0,2730.0,100.7380073800738,2005.0,1.6,,1.6,<2-year,C,True
AL-RF-20041124-0182,02423630,,031502020303,72.3,2004-11-24 14:00:00+00:00,2004-11-24 00:00:00+00:00,-14.0,3990.0,55.18672199170125,2005.0,1.9545454545454544,1.8855506408850027,1.8855506408850027,<2-year,,True
AL-RF-20041124-0182,02438000,,031601030303,277.0,2004-11-24 14:00:00+00:00,2004-11-24 00:00:00+00:00,-14.0,24300.0,87.72563176895306,2005.0,11.833333333333334,7.793685427767998,7.793685427767998,5–10-year,,False
AL-RF-20041124-0182,02455900,,031601110308,707.0,2004-11-24 14:00:00+00:00,2004-11-25 00:00:00+00:00,10.0,32300.0,45.68599717114569,2005.0,5.5,,5.5,5–10-year,,False
AL-RF-20041124-0182,02455980,,031601110306,27.4,2004-11-24 14:00:00+00:00,2004-11-24 00:00:00+00:00,-14.0,3930.0,143.43065693430657,2005.0,2.642857142857143,2.52367612186272,2.52367612186272,2–5-year,C,False
AL-RF-20041124-0182,02456000,,031601110307,80.9,2004-11-24 14:00:00+00:00,2004-11-24 00:00:00+00:00,-14.0,10700.0,132.2620519159456,2005.0,5.4,5.9355793183291174,5.9355793183291174,5–10-year,,False
AL-RF-20041124-0182,02456500,,031601110404,885.0,2004-11-24 14:00:00+00:00,2004-11-25 00:00:00+00:00,10.0,33400.0,37.740112994350284,2005.0,5.058823529411765,4.942530611430349,4.942530611430349,2–5-year,,False
AL-RF-20041124-0182,02457595,,031601110406,51.9,2004-11-24 14:00:00+00:00,2004-11-24 00:00:00+00:00,-14.0,6950.0,133.91136801541427,2005.0,2.7142857142857144,2.673704038648621,2.673704038648621,2–5-year,,False
AL-RF-20041124-0182,02457670,,031601110407,91.7,2004-11-24 14:00:00+00:00,2004-11-24 00:00:00+00:00,-14.0,15300.0,166.8484187568157,2005.0,2.2,,2.2,2–5-year,,False
AL-RF-20041124-0182,02458148,,031601110408,4.1,2004-11-24 14:00:00+00:00,2004-11-22 00:00:00+00:00,-62.0,1110.0,270.7317073170732,2005.0,1.909090909090909,1.6893842444681582,1.6893842444681582,<2-year,C,False
AL-RF-20041124-0182,02458300,,031601110408,26.0,2004-11-24 14:00:00+00:00,2004-11-24 00:00:00+00:00,-14.0,4090.0,157.30769230769232,2005.0,1.375,1.4375588314138694,1.4375588314138694,<2-year,C,False
AL-RF-20041124-0182,02458450,,031601110408,33.5,2004-11-24 14:00:00+00:00,2004-11-24 00:00:00+00:00,-14.0,3650.0,108.95522388059702,2005.0,1.1714285714285715,1.2015221708673438,1.2015221708673438,<2-year,C,False
AL-RF-20041124-0182,02458600,,031601110408,52.2,2004-11-24 14:00:00+00:00,2004-11-24 00:00:00+00:00,-14.0,4580.0,87.73946360153256,2005.0,2.3076923076923075,2.1758238344361986,2.1758238344361986,2–5-year,C,False
AL-RF-20041124-0182,02461500,,031601120102,52.5,2004-11-24 14:00:00+00:00,2004-11-24 00:00:00+00:00,-14.0,4480.0,85.33333333333333,2005.0,1.5,1.5450029400266159,1.5450029400266159,<2-year,C,False
AL-RF-20041124-0182,02461640,,031601120102,61.4,2004-11-24 14:00:00+00:00,2004-11-24 00:00:00+00:00,-14.0,4410.0,71.8241042345277,2005.0,1.1111111111111112,,1.1111111111111112,<2-year,C,True
AL-RF-20041124-0182,02462500,,031601120203,3981.0,2004-11-24 14:00:00+00:00,2004-11-25 00:00:00+00:00,10.0,65500.0,16.4531524742527,2005.0,1.46875,1.5602101989123114,1.5602101989123114,<2-year,1,False
AL-RF-20041124-0182,02462951,,031601120505,4219.0,2004-11-24 14:00:00+00:00,2004-11-24 00:00:00+00:00,-14.0,82100.0,19.459587579995258,2005.0,1.8571428571428572,1.8186842393054663,1.8186842393054663,<2-year,1,False
AL-RF-20041124-0182,02465000,,031601130201,4820.0,2004-11-24 14:00:00+00:00,2004-11-25 00:00:00+00:00,10.0,119000.0,24.688796680497926,2005.0,2.1333333333333333,2.1057405446921917,2.1057405446921917,2–5-year,,False
AL-RF-20041124-0182,02465292,,031601130203,10.7,2004-11-24 14:00:00+00:00,2004-11-22 00:00:00+00:00,-62.0,4420.0,413.08411214953276,2005.0,5.75,5.793620903437863,5.793620903437863,5–10-year,C,False
AL-RF-20041209-0183,02443000,,031601050205,309.0,2004-12-09 13:00:00+00:00,2004-12-09 00:00:00+00:00,-13.0,10200.0,33.00970873786408,2005.0,4.722222222222222,5.0739840122926525,5.0739840122926525,5–10-year,,False
AL-RF-20041209-0183,03584600,,060300040402,1805.0,2004-12-09 13:00:00+00:00,2004-12-08 00:00:00+00:00,-37.0,35200.0,19.501385041551245,2005.0,2.1458333333333335,2.1655802951393337,2.1655802951393337,2–5-year,6,False
AL-RF-20041209-0183,03586500,,060300050105,166.0,2004-12-09 13:00:00+00:00,2004-12-08 00:00:00+00:00,-37.0,8000.0,48.19277108433735,2005.0,3.8095238095238093,3.561659668283017,3.561659668283017,2–5-year,,False
AL-RF-20050328-0184,02341505,,031300030304,4670.0,2005-03-28 00:00:00+00:00,2005-03-31 19:00:00+00:00,91.0,80100.0,17.15203426124197,2005.0,7.0,,7.0,5–10-year,6,False
AL-RF-20050328-0184,02342500,,031300030505,322.0,2005-03-28 00:00:00+00:00,2005-03-28 00:00:00+00:00,0.0,15000.0,46.58385093167702,2005.0,4.705882352941177,4.245690363947759,4.245690363947759,2–5-year,,False
AL-RF-20050328-0184,02342933,,031300031204,112.0,2005-03-28 00:00:00+00:00,2005-03-27 00:00:00+00:00,-24.0,9160.0,81.78571428571429,2005.0,5.444444444444444,5.5323893978371235,5.5323893978371235,5–10-year,,False
AL-RF-20050328-0184,02363000,,031402020504,498.0,2005-03-28 00:00:00+00:00,2005-03-29 00:00:00+00:00,24.0,12500.0,25.100401606425702,2005.0,4.944444444444445,4.5729757433564675,4.5729757433564675,2–5-year,,False
AL-RF-20050328-0184,02364000,,031402020603,959.0,2005-03-28 00:00:00+00:00,2005-04-01 00:00:00+00:00,96.0,16800.0,17.51824817518248,2005.0,3.4761904761904763,2.9857953149297347,2.9857953149297347,2–5-year,,False
AL-RF-20050328-0184,02364500,,031402020610,1182.0,2005-03-28 00:00:00+00:00,2005-04-02 00:00:00+00:00,120.0,17000.0,14.382402707275803,2005.0,4.5625,4.3001205721274625,4.3001205721274625,2–5-year,,False
AL-RF-20050328-0184,02365200,,031402030105,3209.0,2005-03-28 00:00:00+00:00,2005-04-03 00:00:00+00:00,144.0,49100.0,15.300716734185105,2005.0,6.6,7.746199032274689,7.746199032274689,5–10-year,,False
AL-RF-20050328-0184,02372250,,031403020501,442.0,2005-03-28 00:00:00+00:00,2005-03-30 00:00:00+00:00,48.0,9280.0,20.995475113122172,2005.0,2.55,3.31639106213411,3.31639106213411,2–5-year,,False
AL-RF-20050328-0184,02411000,,031501070907,10102.0,2005-03-28 00:00:00+00:00,2005-04-01 00:00:00+00:00,96.0,116000.0,11.482874678281528,2005.0,2.0,2.0817440680303236,2.0817440680303236,2–5-year,1,True
AL-RF-20050328-0184,02418230,,031501100102,71.3,2005-03-28 00:00:00+00:00,2005-03-28 00:00:00+00:00,0.0,6350.0,89.06030855539973,2005.0,5.199999999999999,6.4800509597702876,6.4800509597702876,5–10-year,,False
AL-RF-20050328-0184,02418500,,031501100406,3328.0,2005-03-28 00:00:00+00:00,2005-04-01 00:00:00+00:00,96.0,51200.0,15.384615384615385,2005.0,4.777777777777778,4.763240168565344,4.763240168565344,2–5-year,1,False
AL-RF-20050328-0184,02418760,,031501100202,45.8,2005-03-28 00:00:00+00:00,2005-03-27 00:00:00+00:00,-24.0,4500.0,98.25327510917032,2005.0,2.875,3.684307061300817,3.684307061300817,2–5-year,,False
AL-RF-20050328-0184,02419000,,031501100302,333.0,2005-03-28 00:00:00+00:00,2005-03-28 00:00:00+00:00,0.0,17600.0,52.852852852852855,2005.0,5.8,5.7837260494801725,5.7837260494801725,5–10-year,,False
AL-RF-20050328-0184,02419890,,031501100905,4646.0,2005-03-28 00:00:00+00:00,2005-04-02 00:00:00+00:00,120.0,75600.0,16.272061988807575,2005.0,5.166666666666667,8.983452810211901,8.983452810211901,5–10-year,5,False
AL-RF-20050328-0184,02420000,,031502010107,15087.0,2005-03-28 00:00:00+00:00,2005-04-02 00:00:00+00:00,120.0,153000.0,10.141181149333864,2005.0,5.157894736842105,4.146523112367496,4.146523112367496,2–5-year,,False
AL-RF-20050328-0184,02421000,,031502010309,290.0,2005-03-28 00:00:00+00:00,2005-03-28 00:00:00+00:00,0.0,28300.0,97.58620689655173,2005.0,12.5,14.165518848744538,14.165518848744538,10–25-year,,False
AL-RF-20050401-0185,02361500,,031402011202,1280.0,2005-04-01 16:00:00+00:00,2005-03-30 00:00:00+00:00,-64.0,22400.0,17.5,2005.0,6.75,5.060381829873419,5.060381829873419,5–10-year,,False
AL-RF-20050401-0185,02364806,,031402020904,0.54,2005-04-01 16:00:00+00:00,2005-04-01 00:00:00+00:00,-16.0,144.0,266.66666666666663,2005.0,2.5,,2.5,2–5-year,,False
AL-RF-20050401-0185,02365200,,031402030105,3209.0,2005-04-01 16:00:00+00:00,2005-04-03 00:00:00+00:00,32.0,49100.0,15.300716734185105,2005.0,6.6,7.746199032274689,7.746199032274689,5–10-year,,False
AL-RF-20050401-0185,02367900,,031401030403,510.0,2005-04-01 16:00:00+00:00,2005-04-03 00:00:00+00:00,32.0,13300.0,26.07843137254902,2005.0,5.4,5.088201758904481,5.088201758904481,5–10-year,,False
AL-RF-20050401-0185,02376500,,031401060403,394.0,2005-04-01 16:00:00+00:00,2005-04-01 00:00:00+00:00,-16.0,7970.0,20.228426395939085,2005.0,2.2051282051282053,2.122887275075174,2.122887275075174,2–5-year,,False
AL-RF-20050401-0185,02377570,,031401060506,192.0,2005-04-01 16:00:00+00:00,2005-04-01 00:00:00+00:00,-16.0,14900.0,77.60416666666667,2005.0,4.333333333333333,5.449619901017779,5.449619901017779,5–10-year,,False
AL-RF-20050401-0185,02378500,,031602050201,55.3,2005-04-01 16:00:00+00:00,2005-04-01 00:00:00+00:00,-16.0,11400.0,206.1482820976492,2005.0,14.0,17.193245538159648,17.193245538159648,10–25-year,,False
AL-RF-20050401-0185,02408540,,031501070708,263.0,2005-04-01 16:00:00+00:00,2005-03-31 00:00:00+00:00,-40.0,13600.0,51.71102661596958,2005.0,3.2857142857142856,3.034685924288103,3.034685924288103,2–5-year,,False
AL-RF-20050401-0185,02411000,,031501070907,10102.0,2005-04-01 16:00:00+00:00,2005-04-01 00:00:00+00:00,-16.0,116000.0,11.482874678281528,2005.0,2.0,2.0817440680303236,2.0817440680303236,2–5-year,1,True
AL-RF-20050401-0185,02419890,,031501100905,4646.0,2005-04-01 16:00:00+00:00,2005-04-02 00:00:00+00:00,8.0,75600.0,16.272061988807575,2005.0,5.166666666666667,8.983452810211901,8.983452810211901,5–10-year,5,False
AL-RF-20050401-0185,02420000,,031502010107,15087.0,2005-04-01 16:00:00+00:00,2005-04-02 00:00:00+00:00,8.0,153000.0,10.141181149333864,2005.0,5.157894736842105,4.146523112367496,4.146523112367496,2–5-year,,False
AL-RF-20050401-0185,02424590,,031502020703,1480.0,2005-04-01 16:00:00+00:00,2005-04-04 00:00:00+00:00,56.0,23200.0,15.675675675675675,2005.0,2.4545454545454546,2.440297639233468,2.440297639233468,2–5-year,,True
AL-RF-20050401-0185,02471001,,031602040303,125.0,2005-04-01 16:00:00+00:00,2005-04-01 00:00:00+00:00,-16.0,6520.0,52.16,2005.0,3.3636363636363633,3.322619193772978,3.322619193772978,2–5-year,,False
AL-RF-20050401-0185,02471078,,031602050104,16.5,2005-04-01 16:00:00+00:00,2005-04-01 00:00:00+00:00,-16.0,4560.0,276.3636363636364,2005.0,6.4,10.2004119524461,10.2004119524461,10–25-year,C,False
AL-RF-20050401-0185,02479560,,031700080403,562.0,2005-04-01 16:00:00+00:00,2005-04-02 00:00:00+00:00,8.0,9400.0,16.725978647686834,2005.0,1.8800000000000001,1.8368548580356536,1.8368548580356536,<2-year,,False
AL-RF-20050401-0185,02480002,,031700080502,8.22,2005-04-01 16:00:00+00:00,2005-04-01 00:00:00+00:00,-16.0,1460.0,177.6155717761557,2005.0,6.0,6.103111856660203,6.103111856660203,5–10-year,C,True
AL-RF-20050407-0186,02378300,,031602050203,16.6,2005-04-07 02:00:00+00:00,2005-04-06 00:00:00+00:00,-26.0,9300.0,560.2409638554217,2005.0,9.0,13.158191232880304,13.158191232880304,10–25-year,,False
AL-RF-20050601-0189,02464146,,031601120411,6.16,2005-06-01 08:00:00+00:00,2005-06-01 00:00:00+00:00,-8.0,1200.0,194.8051948051948,2005.0,5.142857142857142,4.45339504366799,4.45339504366799,2–5-year,,False
AL-RF-20050706-0191,02338523,,031300020601,16.8,2005-07-06 10:00:00+00:00,2005-07-06 22:45:00+00:00,12.75,2720.0,161.9047619047619,2005.0,10.0,,10.0,10–25-year,,True
AL-RF-20050706-0191,02412000,,031501080405,448.0,2005-07-06 10:00:00+00:00,2005-07-12 00:00:00+00:00,134.0,6200.0,13.839285714285714,2005.0,1.4897959183673468,1.5627114817157304,1.5627114817157304,<2-year,,True
AL-RF-20050706-0191,02414500,,031501090107,1675.0,2005-07-06 10:00:00+00:00,2005-07-07 00:00:00+00:00,14.0,25800.0,15.402985074626866,2005.0,1.923076923076923,1.8892849212906777,1.8892849212906777,<2-year,,True
AL-RF-20050706-0191,02414715,,031501090309,2058.0,2005-07-06 10:00:00+00:00,2005-07-07 00:00:00+00:00,14.0,38000.0,18.464528668610303,2005.0,3.1538461538461537,3.8989999493400576,3.8989999493400576,2–5-year,,False
AL-RF-20050706-0191,02415000,,031501090405,190.0,2005-07-06 10:00:00+00:00,2005-07-07 00:00:00+00:00,14.0,8610.0,45.31578947368421,2005.0,2.3333333333333335,2.165928149893734,2.165928149893734,2–5-year,,False
AL-RF-20050706-0191,02479945,,031700080501,31.48,2005-07-06 10:00:00+00:00,2005-07-06 00:00:00+00:00,-10.0,2320.0,73.69758576874206,2005.0,4.5,4.640739982802625,4.640739982802625,2–5-year,,False
AL-RF-20050706-0191,02479980,,031700080502,8.08,2005-07-06 10:00:00+00:00,2005-07-06 00:00:00+00:00,-10.0,1200.0,148.5148514851485,2005.0,6.0,8.28585935780685,8.28585935780685,5–10-year,,False
AL-RF-20050711-0192,02412000,,031501080405,448.0,2005-07-11 00:00:00+00:00,2005-07-12 00:00:00+00:00,24.0,6200.0,13.839285714285714,2005.0,1.4897959183673468,1.5627114817157304,1.5627114817157304,<2-year,,True
AL-RF-20050711-0192,02462000,,031601120104,148.0,2005-07-11 00:00:00+00:00,2005-07-11 00:00:00+00:00,0.0,6480.0,43.78378378378378,2005.0,1.4600000000000002,1.600846279688942,1.600846279688942,<2-year,,True
AL-RF-20050711-0192,02465493,,031601130302,32.3,2005-07-11 00:00:00+00:00,2005-07-11 00:00:00+00:00,0.0,2000.0,61.91950464396285,2005.0,9.799999999999999,10.590627798729434,10.590627798729434,10–25-year,,False
AL-RF-20050926-0194,02374700,,031403040404,435.0,2005-09-26 01:00:00+00:00,2005-09-26 00:00:00+00:00,-1.0,7170.0,16.482758620689655,2005.0,3.1111111111111107,2.3328104169124124,2.3328104169124124,2–5-year,,True
AL-RF-20060321-0197,02418230,,031501100102,71.3,2006-03-21 09:00:00+00:00,2006-03-21 00:00:00+00:00,-9.0,6490.0,91.02384291725106,2006.0,6.5,6.8092414349094454,6.8092414349094454,5–10-year,,False
AL-RF-20061115-0205,02338523,,031300020601,16.8,2006-11-15 14:00:00+00:00,2006-11-15 16:15:00+00:00,2.25,1170.0,69.64285714285714,2007.0,1.8181818181818181,,1.8181818181818181,<2-year,,True
AL-RF-20061115-0205,02339495,,031300020903,86.4,2006-11-15 14:00:00+00:00,2006-11-16 00:00:00+00:00,10.0,1490.0,17.24537037037037,2007.0,2.0,,2.0,2–5-year,,True
AL-RF-20061115-0205,02376293,,031401060302,26.5,2006-11-15 14:00:00+00:00,2006-11-16 00:00:00+00:00,10.0,2170.0,81.88679245283019,2007.0,3.0,2.748904548348482,2.748904548348482,2–5-year,,False
AL-RF-20061115-0205,02408540,,031501070708,263.0,2006-11-15 14:00:00+00:00,2006-11-15 00:00:00+00:00,-14.0,13800.0,52.47148288973384,2007.0,3.5384615384615388,3.109718505268268,3.109718505268268,2–5-year,,False
AL-RF-20061115-0205,02413300,,031501080905,406.0,2006-11-15 14:00:00+00:00,2006-11-15 00:00:00+00:00,-14.0,3470.0,8.54679802955665,2007.0,1.0416666666666667,1.0870396380876808,1.0870396380876808,<2-year,,False
AL-RF-20061115-0205,02414500,,031501090107,1675.0,2006-11-15 14:00:00+00:00,2006-11-15 00:00:00+00:00,-14.0,20000.0,11.940298507462687,2007.0,1.282051282051282,1.3349421025573882,1.3349421025573882,<2-year,,True
AL-RF-20061115-0205,02414715,,031501090309,2058.0,2006-11-15 14:00:00+00:00,2006-11-15 00:00:00+00:00,-14.0,21300.0,10.349854227405247,2007.0,1.5185185185185184,1.3941616380071091,1.3941616380071091,<2-year,,False
AL-RF-20061115-0205,02415000,,031501090405,190.0,2006-11-15 14:00:00+00:00,2006-11-15 00:00:00+00:00,-14.0,7930.0,41.73684210526316,2007.0,1.7999999999999998,1.9073206060102619,1.9073206060102619,<2-year,,False
AL-RF-20061115-0205,02418230,,031501100102,71.3,2006-11-15 14:00:00+00:00,2006-11-16 00:00:00+00:00,10.0,2440.0,34.22159887798037,2007.0,1.368421052631579,1.4461257403216843,1.4461257403216843,<2-year,,False
AL-RF-20061115-0205,02422500,,031502011006,203.0,2006-11-15 14:00:00+00:00,2006-11-15 00:00:00+00:00,-14.0,3240.0,15.960591133004925,2007.0,1.1139240506329113,1.1541759900637165,1.1541759900637165,<2-year,,False
AL-RF-20061115-0205,02479980,,031700080502,8.08,2006-11-15 14:00:00+00:00,2006-11-15 00:00:00+00:00,-14.0,1300.0,160.89108910891088,2007.0,12.0,10.798027432612246,10.798027432612246,10–25-year,,False
AL-RF-20061115-0205,02480002,,031700080502,8.22,2006-11-15 14:00:00+00:00,2006-11-15 00:00:00+00:00,-14.0,1330.0,161.80048661800484,2007.0,5.142857142857142,5.101659328616759,5.101659328616759,5–10-year,C,True
AL-RF-20070402-0207,02374250,,031403040506,2661.0,2007-04-02 22:00:00+00:00,2007-04-03 00:00:00+00:00,2.0,12200.0,4.584742577978203,2007.0,1.2173913043478262,1.3083979060396158,1.3083979060396158,<2-year,,False
AL-RF-20070402-0207,02374700,,031403040404,435.0,2007-04-02 22:00:00+00:00,2007-04-02 00:00:00+00:00,-22.0,6820.0,15.67816091954023,2007.0,2.5454545454545454,2.19799705248199,2.19799705248199,2–5-year,,True
AL-RF-20070402-0207,02374745,,031403040305,182.0,2007-04-02 22:00:00+00:00,2007-04-02 00:00:00+00:00,-22.0,2840.0,15.604395604395604,2007.0,1.647058823529412,1.6620598333496057,1.6620598333496057,<2-year,,False
AL-RF-20080405-0217,02471078,,031602050104,16.5,2008-04-05 09:00:00+00:00,2008-04-05 00:00:00+00:00,-9.0,1420.0,86.06060606060606,2008.0,1.7777777777777777,1.793780447022011,1.793780447022011,<2-year,C,False
AL-RF-20080405-0217,02479980,,031700080502,8.08,2008-04-05 09:00:00+00:00,2008-04-05 00:00:00+00:00,-9.0,940.0,116.33663366336634,2008.0,4.5,4.21783785435022,4.21783785435022,2–5-year,,False
AL-RF-20080405-0217,02480002,,031700080502,8.22,2008-04-05 09:00:00+00:00,2008-04-05 00:00:00+00:00,-9.0,997.0,121.28953771289537,2008.0,3.2727272727272725,3.1188677752817693,3.1188677752817693,2–5-year,C,True
AL-RF-20080515-0220,02462951,,031601120505,4219.0,2008-05-15 16:00:00+00:00,2008-05-16 00:00:00+00:00,8.0,38200.0,9.054278264991705,2008.0,1.1142857142857143,1.074819833468494,1.074819833468494,<2-year,1,False
AL-RF-20080515-0220,02466030,,031601130607,5810.0,2008-05-15 16:00:00+00:00,2008-05-16 00:00:00+00:00,8.0,36100.0,6.2134251290877796,2008.0,1.0731707317073171,1.060189681805505,1.060189681805505,<2-year,,False
AL-RF-20080826-0225,02339495,,031300020903,86.4,2008-08-26 08:00:00+00:00,2008-08-25 00:00:00+00:00,-32.0,678.0,7.847222222222221,2008.0,1.125,,1.125,<2-year,,True
AL-RF-20080826-0225,02339500,,031300020908,3550.0,2008-08-26 08:00:00+00:00,2008-08-27 17:45:00+00:00,33.75,16600.0,4.676056338028169,2008.0,1.0396825396825395,1.057724327587422,1.057724327587422,<2-year,6,True
AL-RF-20080826-0225,02342500,,031300030505,322.0,2008-08-26 08:00:00+00:00,2008-08-24 00:00:00+00:00,-56.0,2530.0,7.857142857142857,2008.0,1.0389610389610389,1.03425213782211,1.03425213782211,<2-year,,False
AL-RF-20080826-0225,02342933,,031300031204,112.0,2008-08-26 08:00:00+00:00,2008-08-24 00:00:00+00:00,-56.0,5460.0,48.75,2008.0,2.1304347826086953,1.9908276194484738,1.9908276194484738,<2-year,,False
AL-RF-20080826-0225,02363000,,031402020504,498.0,2008-08-26 08:00:00+00:00,2008-08-26 00:00:00+00:00,-8.0,9510.0,19.096385542168676,2008.0,3.178571428571429,3.0775549156358757,3.0775549156358757,2–5-year,,False
AL-RF-20080826-0225,02371500,,031403010401,500.0,2008-08-26 08:00:00+00:00,2008-08-28 00:00:00+00:00,40.0,6460.0,12.92,2008.0,1.9148936170212765,1.9713056715228587,1.9713056715228587,<2-year,,False
AL-RF-20080826-0225,02372250,,031403020501,442.0,2008-08-26 08:00:00+00:00,2008-08-29 00:00:00+00:00,64.0,2620.0,5.927601809954751,2008.0,1.159090909090909,1.1558305120788759,1.1558305120788759,<2-year,,False
AL-RF-20080826-0225,02401390,,031501060305,141.0,2008-08-26 08:00:00+00:00,2008-08-26 00:00:00+00:00,-8.0,4380.0,31.06382978723404,2008.0,1.4186046511627908,1.3560822733917741,1.3560822733917741,<2-year,,False
AL-RF-20080826-0225,02404400,,031501060514,481.0,2008-08-26 08:00:00+00:00,2008-08-26 00:00:00+00:00,-8.0,5310.0,11.03950103950104,2008.0,1.1454545454545455,1.1749297733528077,1.1749297733528077,<2-year,,False
AL-RF-20080826-0225,02405500,,031501060808,193.0,2008-08-26 08:00:00+00:00,2008-08-26 00:00:00+00:00,-8.0,3890.0,20.155440414507773,2008.0,1.1600000000000001,1.1349672019737762,1.1349672019737762,<2-year,,False
AL-RF-20080826-0225,02407514,,031501070205,142.0,2008-08-26 08:00:00+00:00,2008-08-26 00:00:00+00:00,-8.0,4380.0,30.845070422535212,2008.0,1.9000000000000001,,1.9000000000000001,<2-year,,False
AL-RF-20080826-0225,02408540,,031501070708,263.0,2008-08-26 08:00:00+00:00,2008-08-26 00:00:00+00:00,-8.0,10900.0,41.444866920152094,2008.0,2.0,2.183990917484607,2.183990917484607,2–5-year,,False
AL-RF-20080826-0225,02419890,,031501100905,4646.0,2008-08-26 08:00:00+00:00,2008-08-27 00:00:00+00:00,16.0,20100.0,4.326302195436935,2008.0,1.1481481481481481,1.0949866326786424,1.0949866326786424,<2-year,5,False
AL-RF-20080826-0225,02420000,,031502010107,15087.0,2008-08-26 08:00:00+00:00,2008-08-27 00:00:00+00:00,16.0,71900.0,4.765692317889574,2008.0,1.0769230769230769,1.0907929205957505,1.0907929205957505,<2-year,,False
AL-RF-20080826-0225,02421000,,031502010309,290.0,2008-08-26 08:00:00+00:00,2008-08-26 00:00:00+00:00,-8.0,9780.0,33.724137931034484,2008.0,1.875,2.046586409087761,2.046586409087761,2–5-year,,False
AL-RF-20080826-0225,02423130,,031502020101,19.7,2008-08-26 08:00:00+00:00,2008-08-26 00:00:00+00:00,-8.0,2020.0,102.53807106598985,2008.0,1.619047619047619,1.5263475032972926,1.5263475032972926,<2-year,C,True
AL-RF-20080826-0225,02423380,,031502020104,140.0,2008-08-26 08:00:00+00:00,2008-08-26 00:00:00+00:00,-8.0,5420.0,38.714285714285715,2008.0,1.517241379310345,1.4172102118616823,1.4172102118616823,<2-year,,True
AL-RF-20080826-0225,02423400,,031502020103,24.4,2008-08-26 08:00:00+00:00,2008-08-26 00:00:00+00:00,-8.0,1660.0,68.03278688524591,2008.0,1.6,1.8384305374372383,1.8384305374372383,<2-year,C,False
AL-RF-20080826-0225,02423414,,031502020103,47.0,2008-08-26 08:00:00+00:00,2008-08-26 00:00:00+00:00,-8.0,985.0,20.95744680851064,2008.0,1.222222222222222,1.2580185956531837,1.2580185956531837,<2-year,6,False
AL-RF-20080826-0225,02423425,,031502020204,201.0,2008-08-26 08:00:00+00:00,2008-08-26 00:00:00+00:00,-8.0,4720.0,23.48258706467662,2008.0,1.21875,1.191509648558452,1.191509648558452,<2-year,6,False
AL-RF-20080826-0225,02423496,,031502020204,226.0,2008-08-26 08:00:00+00:00,2008-08-26 00:00:00+00:00,-8.0,6220.0,27.52212389380531,2008.0,1.2758620689655173,1.26638433113784,1.26638433113784,<2-year,,False
AL-RF-20080826-0225,02423500,,031502020204,230.0,2008-08-26 08:00:00+00:00,2008-08-26 00:00:00+00:00,-8.0,6340.0,27.565217391304348,2008.0,1.4318181818181819,1.415650395274506,1.415650395274506,<2-year,,False
AL-RF-20080826-0225,0242354750,,031502020202,25.6,2008-08-26 08:00:00+00:00,2008-08-26 00:00:00+00:00,-8.0,733.0,28.6328125,2008.0,1.2727272727272727,1.172615018306519,1.172615018306519,<2-year,C,True
AL-RF-20080826-0225,02423555,,031502020206,335.0,2008-08-26 08:00:00+00:00,2008-08-26 00:00:00+00:00,-8.0,6570.0,19.611940298507463,2008.0,1.0975609756097562,1.1953574461848488,1.1953574461848488,<2-year,,False
AL-RF-20080826-0225,02423630,,031502020303,72.3,2008-08-26 08:00:00+00:00,2008-08-26 00:00:00+00:00,-8.0,1870.0,25.86445366528354,2008.0,1.075,1.037725746936961,1.037725746936961,<2-year,,True
