huc12,duration_hours,historical_max_mm,historical_max_ratio_to_2yr,historical_max_lower_ari,historical_max_ratio_to_100yr,qualifying_event_count,latest_event_time_utc,event_count_ge_2yr,event_count_ge_5yr,event_count_ge_10yr,event_count_ge_25yr,event_count_ge_50yr,event_count_ge_100yr
031300030804,72,376.60260009765625,2.8856274278790304,200.0,1.2569934246590344,19,2024-12-11 12:00:00+00:00,19,12,5,2,1,1
031300030903,1,64.2400894165039,1.4253959070976405,10.0,0.7098036598879827,2,2020-09-17 04:00:00+00:00,2,1,1,0,0,0
031300030903,3,95.36063385009766,1.5458065081703567,10.0,0.7388221314497172,6,2020-09-17 05:00:00+00:00,6,1,1,0,0,0
031300030903,6,112.78751373291016,1.5251051376974352,10.0,0.6852689444618166,14,2024-03-09 08:00:00+00:00,14,3,1,0,0,0
031300030903,24,188.0855255126953,1.7901189794910999,10.0,0.7423384130197218,14,2024-12-11 11:00:00+00:00,14,6,3,0,0,0
031300030903,72,326.68341064453125,2.4860659695744634,100.0,1.0686454871964242,20,2024-12-11 12:00:00+00:00,20,11,8,2,2,1
031300030904,1,54.802589416503906,1.2142130534368676,5.0,0.603089918481947,2,2020-09-17 04:00:00+00:00,2,1,0,0,0,0
031300030904,3,112.24007415771484,1.817777564364091,25.0,0.8629701203969037,6,2020-09-17 05:00:00+00:00,6,1,1,1,0,0
031300030904,6,129.4864044189453,1.7483359911442227,25.0,0.7804686618998941,10,2020-09-17 04:00:00+00:00,10,3,2,1,0,0
031300030904,24,204.15501403808594,1.9365628068393772,25.0,0.800126144661471,17,2024-12-11 11:00:00+00:00,17,5,3,2,0,0
031300030904,72,352.1544189453125,2.658169374457819,100.0,1.1363214249177465,20,2024-12-11 12:00:00+00:00,20,12,5,2,2,1
031300030905,1,56.97547912597656,1.2439203592142638,5.0,0.6135027619588979,2,2020-04-13 07:00:00+00:00,2,1,0,0,0,0
031300030905,3,100.95291900634766,1.611863383874981,10.0,0.7589065057199224,9,2020-09-17 04:00:00+00:00,9,1,1,0,0,0
031300030905,6,127.14414978027344,1.694320122578912,10.0,0.7477928683993221,11,2020-09-17 04:00:00+00:00,11,6,2,0,0,0
031300030905,24,204.23526000976562,1.9156253027030832,25.0,0.7787602565190835,14,2024-09-26 20:00:00+00:00,14,6,4,1,0,0
031300030905,72,302.40570068359375,2.260743509892928,50.0,0.9536445275509963,20,2024-09-27 09:00:00+00:00,20,12,4,2,1,0
031300031001,3,83.908447265625,1.3602470611435047,5.0,0.6642563710844277,9,2025-03-16 07:00:00+00:00,9,4,0,0,0,0
031300031001,6,107.63225555419922,1.447437467776047,10.0,0.6694883704492692,12,2025-03-16 08:00:00+00:00,12,6,2,0,0,0
031300031001,24,183.796142578125,1.7243518458165268,10.0,0.7400225182745988,15,2024-09-14 00:00:00+00:00,15,6,3,0,0,0
031300031001,72,274.34613037109375,2.0325913861429226,50.0,0.8939120312610702,19,2024-09-14 20:00:00+00:00,19,8,6,2,1,0
031300031002,1,46.49287796020508,1.0443927048014678,2.0,0.5318470941368604,1,2024-05-10 04:00:00+00:00,1,0,0,0,0,0
031300031002,3,82.29009246826172,1.3456845624804596,5.0,0.6609955483763588,8,2025-03-16 07:00:00+00:00,8,2,0,0,0,0
031300031002,6,112.61270141601562,1.525330507992023,10.0,0.714275548161366,12,2022-02-04 08:00:00+00:00,12,7,3,0,0,0
031300031002,24,182.02366638183594,1.7176912307591519,10.0,0.7523795091747728,17,2024-05-10 12:00:00+00:00,17,7,3,0,0,0
031300031002,72,298.403564453125,2.2188581659898494,50.0,0.991619809569206,19,2024-09-14 20:00:00+00:00,19,8,3,2,1,0
031300031003,1,54.7663459777832,1.21510182643979,5.0,0.6110988774840982,4,2020-09-17 03:00:00+00:00,4,1,0,0,0,0
031300031003,3,107.99925231933594,1.7514056079248883,25.0,0.8433411567457928,6,2020-09-17 04:00:00+00:00,6,3,3,1,0,0
031300031003,6,143.2435302734375,1.9323944996658948,25.0,0.876675503710975,12,2020-09-17 05:00:00+00:00,12,3,2,1,0,0
031300031003,24,238.78961181640625,2.25532880309639,50.0,0.9448906022126519,13,2024-09-14 00:00:00+00:00,13,6,2,2,1,0
031300031003,72,370.39324951171875,2.770924874457739,200.0,1.1966849010816796,18,2024-09-27 09:00:00+00:00,18,12,6,2,1,1
031300031101,1,44.857723236083984,1.0131916629092985,2.0,0.5163231090348791,2,2025-03-16 06:00:00+00:00,2,0,0,0,0,0
031300031101,3,94.37004089355469,1.5520057661139763,10.0,0.7667499247241641,6,2025-03-16 07:00:00+00:00,6,4,2,0,0,0
031300031101,6,123.97289276123047,1.690233292333631,25.0,0.7949222443381461,11,2024-09-13 13:00:00+00:00,11,6,2,1,0,0
031300031101,24,202.39291381835938,1.9269223192357825,25.0,0.8425004017500589,18,2025-04-07 19:00:00+00:00,18,8,3,1,0,0
031300031101,72,295.13427734375,2.219536693878155,50.0,0.9936148364895573,23,2024-12-11 11:00:00+00:00,23,8,6,2,1,0
031300031102,1,45.86898422241211,1.0403186408769616,2.0,0.5295744217879496,2,2025-03-16 06:00:00+00:00,2,0,0,0,0,0
031300031102,3,117.60324096679688,1.93979731748528,50.0,0.9595279682386022,8,2025-03-16 07:00:00+00:00,8,3,2,1,1,0
031300031102,6,138.96200561523438,1.9000115066784515,50.0,0.8957629219707747,10,2024-09-13 13:00:00+00:00,10,8,1,1,1,0
031300031102,24,217.76324462890625,2.0812413527368774,50.0,0.9134465119059537,18,2025-04-07 19:00:00+00:00,18,8,3,1,1,0
031300031102,72,277.30413818359375,2.094280658087101,50.0,0.9415243328074676,21,2024-12-11 11:00:00+00:00,21,10,6,2,1,0
031300031103,1,58.173431396484375,1.2973080926032887,5.0,0.6493411609607826,4,2020-09-17 03:00:00+00:00,4,2,0,0,0,0
031300031103,3,102.22030639648438,1.6654177380253818,25.0,0.798910206505152,6,2024-09-27 08:00:00+00:00,6,4,3,1,0,0
031300031103,6,130.75491333007812,1.7735862804720812,25.0,0.802067632550767,13,2024-09-27 08:00:00+00:00,13,4,2,1,0,0
031300031103,24,233.32833862304688,2.2198883624646104,50.0,0.9297087373405527,16,2024-09-27 09:00:00+00:00,16,6,2,1,1,0
031300031103,72,376.02191162109375,2.840255494885658,200.0,1.22772073848945,20,2024-12-11 12:00:00+00:00,20,13,5,2,1,1
031300031201,1,62.761009216308594,1.3557955262548755,5.0,0.6853777219831386,6,2015-12-24 12:00:00+00:00,6,2,0,0,0,0
031300031201,3,112.8404541015625,1.7818744004833669,25.0,0.8513226832340813,11,2020-09-17 02:00:00+00:00,11,6,4,1,0,0
031300031201,6,139.4885711669922,1.83097797319075,25.0,0.8181555529874653,17,2020-09-17 02:00:00+00:00,17,4,2,1,0,0
031300031201,24,277.52630615234375,2.546111626423432,100.0,1.04502211790593,15,2020-09-17 04:00:00+00:00,15,6,4,2,1,1
031300031201,72,391.7171325683594,2.8452446015546315,200.0,1.2039076107243565,18,2024-12-11 11:00:00+00:00,18,10,5,2,2,1
031300031202,1,49.35139083862305,1.0788511976661201,2.0,0.5474730442381417,2,2025-03-16 06:00:00+00:00,2,0,0,0,0,0
031300031202,3,109.16487121582031,1.743871534346327,25.0,0.8423254768874192,9,2025-03-16 07:00:00+00:00,9,3,1,1,0,0
031300031202,6,133.7733154296875,1.7750975548353631,25.0,0.8062085530301978,15,2025-03-16 08:00:00+00:00,15,3,2,1,0,0
031300031202,24,239.90565490722656,2.2231500677639953,50.0,0.9305243569977875,16,2024-09-13 23:00:00+00:00,16,6,3,1,1,0
031300031202,72,341.9114685058594,2.506126743008111,100.0,1.0788364648475288,16,2024-09-14 20:00:00+00:00,16,11,6,2,1,1
031300031203,1,58.76921463012695,1.284601208475858,5.0,0.6479096570690203,4,2015-12-24 12:00:00+00:00,4,1,0,0,0,0
031300031203,3,91.56108093261719,1.4635096079445105,10.0,0.7028218858912801,10,2020-09-17 03:00:00+00:00,10,3,1,0,0,0
031300031203,6,133.25119018554688,1.7712509583853528,25.0,0.7980868502306567,16,2020-09-17 04:00:00+00:00,16,4,2,1,0,0
031300031203,24,250.83030700683594,2.3314035445854953,50.0,0.9650706114551706,13,2020-09-17 04:00:00+00:00,13,5,4,1,1,0
031300031203,72,378.6794128417969,2.7845414201692735,200.0,1.18820079187806,17,2024-09-14 20:00:00+00:00,17,10,4,2,1,1
031300031204,1,55.44365692138672,1.2145251489236315,5.0,0.6028579191833764,3,2020-09-17 03:00:00+00:00,3,1,0,0,0,0
031300031204,3,104.0745620727539,1.6677424500589892,25.0,0.7860459085174711,8,2020-09-17 03:00:00+00:00,8,3,1,1,0,0
031300031204,6,129.15969848632812,1.723638096535904,10.0,0.7626000202474944,13,2020-09-17 03:00:00+00:00,13,4,2,0,0,0
031300031204,24,205.03359985351562,1.9158874377956163,25.0,0.7840898480559841,15,2020-09-17 05:00:00+00:00,15,6,3,2,0,0
031300031204,72,355.2715759277344,2.626396823857844,100.0,1.1098622005327723,21,2024-12-11 11:00:00+00:00,21,9,4,2,2,1
031300031205,1,68.18338012695312,1.4898771211025097,10.0,0.732393735872343,4,2020-09-17 03:00:00+00:00,4,1,1,0,0,0
031300031205,3,102.9462890625,1.645696519015106,10.0,0.7677412629316683,9,2024-09-14 18:00:00+00:00,9,3,2,0,0,0
031300031205,6,125.50982666015625,1.6728426579355702,10.0,0.7322316526100199,14,2024-09-27 08:00:00+00:00,14,5,2,0,0,0
031300031205,24,203.08665466308594,1.8992790778154458,25.0,0.7704767039561868,19,2024-12-11 10:00:00+00:00,19,6,3,2,0,0
031300031205,72,311.33837890625,2.3080723737526987,50.0,0.9687800190292138,21,2024-12-11 12:00:00+00:00,21,11,7,2,1,0
031300031301,1,53.44962692260742,1.1591016195510624,2.0,0.5690297473630475,3,2025-05-27 02:00:00+00:00,3,0,0,0,0,0
031300031301,3,108.24169921875,1.7170712654021918,25.0,0.7964482786316244,7,2020-09-17 03:00:00+00:00,7,3,1,1,0,0
031300031301,6,139.065185546875,1.8373485240469998,25.0,0.7987272062071813,10,2023-06-14 23:00:00+00:00,10,5,2,1,0,0
031300031301,24,202.79042053222656,1.8761723531954713,25.0,0.7560346469105507,13,2023-06-15 16:00:00+00:00,13,6,3,1,0,0
031300031301,72,303.1210632324219,2.2153114999725587,50.0,0.922381035616609,22,2025-05-29 20:00:00+00:00,22,8,6,2,1,0
031300031302,1,52.0770378112793,1.127311814822446,2.0,0.5505808664346118,2,2020-04-13 07:00:00+00:00,2,0,0,0,0,0
031300031302,3,99.22888946533203,1.5714250177424773,10.0,0.7274913373764786,8,2024-09-14 18:00:00+00:00,8,2,1,0,0,0
031300031302,6,122.30142211914062,1.6149811739699218,10.0,0.7008030565399036,17,2024-09-14 18:00:00+00:00,17,7,2,0,0,0
031300031302,24,209.41668701171875,1.9419304598454543,25.0,0.7800656069648395,17,2024-09-27 09:00:00+00:00,17,6,3,1,0,0
031300031302,72,298.8664855957031,2.195186540914464,50.0,0.91299315838877,21,2024-09-27 09:00:00+00:00,21,10,6,2,1,0
031300031303,1,54.49791717529297,1.1728622159386786,2.0,0.5696765759797124,1,2001-11-25 06:00:00+00:00,1,0,0,0,0,0
031300031303,3,87.2122573852539,1.372614843471973,5.0,0.6313395705440031,7,2020-09-17 03:00:00+00:00,7,3,0,0,0,0
031300031303,6,127.12957763671875,1.6671100775384964,10.0,0.718637689149229,14,2023-06-14 23:00:00+00:00,14,5,1,0,0,0
031300031303,24,194.3710174560547,1.790106861240489,10.0,0.7142968287571656,14,2023-06-15 17:00:00+00:00,14,8,5,0,0,0
031300031303,72,271.7709655761719,1.9789223009948902,25.0,0.8173251892719348,19,2024-09-27 09:00:00+00:00,19,13,4,2,0,0
031300031304,1,65.01753997802734,1.4013450723859333,10.0,0.7013076350752576,3,2025-05-27 02:00:00+00:00,3,1,1,0,0,0
031300031304,3,84.7821273803711,1.336202705846246,5.0,0.631915427844302,8,2025-05-27 03:00:00+00:00,8,3,0,0,0,0
031300031304,6,113.01557159423828,1.4819597832850866,10.0,0.6542456084828845,15,2025-05-27 04:00:00+00:00,15,3,1,0,0,0
031300031304,24,192.15447998046875,1.7625685356561802,10.0,0.7133204331966314,17,2023-06-15 16:00:00+00:00,17,6,4,0,0,0
031300031304,72,341.5625305175781,2.477686012686656,100.0,1.03564097169841,20,2025-05-29 20:00:00+00:00,20,8,5,2,2,1
031300031305,1,54.11693572998047,1.1556070170485258,2.0,0.5761191625228796,2,2025-05-27 02:00:00+00:00,2,0,0,0,0,0
031300031305,3,101.52182006835938,1.5838260270166737,10.0,0.7425808682182188,10,2025-05-27 03:00:00+00:00,10,2,2,0,0,0
031300031305,6,155.1646270751953,2.0135256220527378,50.0,0.87836310463651,12,2025-05-27 04:00:00+00:00,12,2,1,1,1,0
031300031305,24,229.03895568847656,2.0803544962878884,25.0,0.830738139311012,18,2025-05-27 22:00:00+00:00,18,7,4,1,0,0
031300031305,72,328.845458984375,2.3634788785002647,50.0,0.976138661415389,20,2025-05-29 20:00:00+00:00,20,7,6,3,2,0
031300031306,1,53.46549606323242,1.1528661763845915,2.0,0.5684472935274045,1,2025-05-27 02:00:00+00:00,1,0,0,0,0,0
031300031306,3,93.12602996826172,1.468319129072015,10.0,0.6827252170470263,6,2025-05-27 03:00:00+00:00,6,2,1,0,0,0
031300031306,6,121.54850006103516,1.5949993340467261,10.0,0.693603576522282,8,2020-09-17 03:00:00+00:00,8,2,1,0,0,0
031300031306,24,191.76806640625,1.760442891460572,10.0,0.7071101472414417,13,2023-06-15 16:00:00+00:00,13,7,4,0,0,0
031300031306,72,303.93316650390625,2.202400177120806,50.0,0.9137771528497226,20,2025-05-29 20:00:00+00:00,20,6,5,2,2,0
031300031307,1,51.04682159423828,1.0978654212040395,2.0,0.5349113910305064,3,2025-05-27 02:00:00+00:00,3,0,0,0,0,0
031300031307,3,112.26069641113281,1.7652231545315602,25.0,0.8100998980736693,7,2020-09-17 03:00:00+00:00,7,3,1,1,0,0
031300031307,6,148.73997497558594,1.9464145791024976,25.0,0.8362317948656928,15,2021-08-17 06:00:00+00:00,15,4,1,1,0,0
031300031307,24,211.97262573242188,1.94210182341836,25.0,0.7739968413135844,12,2023-06-15 16:00:00+00:00,12,6,3,1,0,0
031300031307,72,289.94354248046875,2.0958741101195373,25.0,0.8633506909918881,18,2024-09-27 09:00:00+00:00,18,10,6,2,0,0
031300031308,1,52.15837097167969,1.1064265758672314,2.0,0.540014462050539,4,2025-05-27 02:00:00+00:00,4,0,0,0,0,0
031300031308,3,104.74201965332031,1.6212150407269976,10.0,0.7411849119471545,6,2020-09-17 02:00:00+00:00,6,1,1,0,0,0
031300031308,6,164.21400451660156,2.110097041174502,50.0,0.898326877704916,7,2020-09-17 02:00:00+00:00,7,2,1,1,1,0
031300031308,24,231.81057739257812,2.0831901587891113,25.0,0.8179116796591044,13,2020-09-17 03:00:00+00:00,13,5,2,1,0,0
031300031308,72,285.688720703125,2.0284114571397867,25.0,0.8246280320148132,16,2023-06-16 01:00:00+00:00,16,7,6,2,0,0
031300031309,1,54.308773040771484,1.1565721872792063,2.0,0.5683784069941933,2,2025-05-27 02:00:00+00:00,2,0,0,0,0,0
031300031309,3,104.59236145019531,1.626370757757036,10.0,0.750086844031976,6,2025-05-27 03:00:00+00:00,6,2,1,0,0,0
031300031309,6,156.25991821289062,2.0198343392833267,25.0,0.8678139171525013,10,2025-05-27 03:00:00+00:00,10,1,1,1,0,0
031300031309,24,224.95034790039062,2.0344818558851543,25.0,0.8048929432159552,13,2023-06-15 16:00:00+00:00,13,5,4,1,0,0
031300031309,72,302.7949523925781,2.1629979191267275,50.0,0.8852829592480312,17,2025-05-29 20:00:00+00:00,17,7,5,2,1,0
031300031310,1,50.42680740356445,1.0771025510241743,2.0,0.5222853653152424,1,2003-07-14 00:00:00+00:00,1,0,0,0,0,0
031300031310,3,96.94415283203125,1.5123638142120213,10.0,0.6891977169237112,6,2020-09-17 03:00:00+00:00,6,1,1,0,0,0
031300031310,6,148.0972137451172,1.9194882416818875,25.0,0.8176799279495073,8,2020-09-17 03:00:00+00:00,8,2,1,1,0,0
031300031310,24,218.83213806152344,1.9843722579931997,25.0,0.7835167680221543,12,2023-06-15 16:00:00+00:00,12,6,3,1,0,0
031300031310,72,272.11663818359375,1.9460608199425617,25.0,0.7946644425010732,16,2024-09-27 09:00:00+00:00,16,9,5,2,0,0
031300031311,1,48.7570686340332,1.0343461101509985,2.0,0.49931348462258934,1,2018-10-11 00:00:00+00:00,1,0,0,0,0,0
031300031311,3,84.40068817138672,1.3058034572544814,5.0,0.5914841245340909,3,2020-09-17 02:00:00+00:00,3,1,0,0,0,0
031300031311,6,135.7076873779297,1.7371304788240165,10.0,0.7334535031644707,8,2024-03-09 08:00:00+00:00,8,2,2,0,0,0
031300031311,24,212.65927124023438,1.9014495429179679,25.0,0.7412156009394462,12,2020-09-17 03:00:00+00:00,12,6,2,1,0,0
031300031311,72,286.9190673828125,2.0299215497434644,25.0,0.8206278136429506,16,2024-09-27 08:00:00+00:00,16,7,5,1,0,0
031300031312,3,90.58775329589844,1.40034400237388,5.0,0.636291548392324,3,2020-09-17 02:00:00+00:00,3,1,0,0,0,0
031300031312,6,154.54690551757812,1.980000834154573,25.0,0.8380632299089457,7,2020-09-17 02:00:00+00:00,7,2,1,1,0,0
031300031312,24,229.45472717285156,2.0545612188003006,25.0,0.8028070221675085,13,2020-09-17 03:00:00+00:00,13,5,3,1,0,0
031300031312,72,274.4322509765625,1.9427242013038217,25.0,0.7867041611030702,16,2023-06-16 03:00:00+00:00,16,7,5,2,0,0
031300031313,1,50.40646743774414,1.0798854063927819,2.0,0.521321560864969,1,2017-08-10 23:00:00+00:00,1,0,0,0,0,0
031300031313,3,79.79728698730469,1.249082496072422,5.0,0.5704499815001158,4,2024-04-11 01:00:00+00:00,4,1,0,0,0,0
031300031313,6,118.08020782470703,1.5357512200958632,10.0,0.6572468944075229,11,2024-04-11 03:00:00+00:00,11,3,1,0,0,0
031300031313,24,175.66482543945312,1.6025358679374708,10.0,0.6346216037343141,14,2023-06-15 14:00:00+00:00,14,7,2,0,0,0
031300031313,72,294.25579833984375,2.118384515587801,50.0,0.867829731511562,18,2024-09-27 09:00:00+00:00,18,10,4,1,1,0
031300031600,3,97.34538269042969,1.5182758463322719,10.0,0.6971139685823641,5,2024-09-26 01:00:00+00:00,5,2,1,0,0,0
031300031600,6,119.26101684570312,1.5412123456427833,10.0,0.6624570599589827,10,2024-09-26 04:00:00+00:00,10,3,1,0,0,0
031300031600,24,193.42239379882812,1.7572728200784271,10.0,0.693209984065674,19,2024-09-26 21:00:00+00:00,19,6,1,0,0,0
031300031600,72,322.8730163574219,2.322431804011943,50.0,0.9490099673777606,19,2024-09-27 09:00:00+00:00,19,9,4,1,1,0
031300040104,1,48.598777770996094,1.0317453694634706,2.0,0.5051936826769321,1,2023-06-15 15:00:00+00:00,1,0,0,0,0,0
031300040104,3,90.5989990234375,1.4017574583915755,10.0,0.6619187578403883,5,2024-09-12 01:00:00+00:00,5,1,1,0,0,0
031300040104,6,108.95743560791016,1.3983009935981643,5.0,0.6172241509594025,7,2024-09-12 01:00:00+00:00,7,3,0,0,0,0
031300040104,24,161.9584503173828,1.473787093462256,5.0,0.5865534196791208,15,2024-09-12 15:00:00+00:00,15,8,0,0,0,0
031300040104,72,337.7733459472656,2.4412737779457503,100.0,1.006895414155749,19,2024-09-27 09:00:00+00:00,19,7,1,1,1,1
031300040206,3,74.1835708618164,1.1238426571430342,2.0,0.5450340543369129,6,2023-06-15 17:00:00+00:00,6,0,0,0,0,0
031300040206,6,131.16021728515625,1.6481572748928557,10.0,0.7424214001364804,8,2024-09-12 01:00:00+00:00,8,2,1,0,0,0
031300040206,24,167.17343139648438,1.4968218202186137,5.0,0.5965253231990749,16,2024-09-12 15:00:00+00:00,16,6,0,0,0,0
031300040206,72,327.19305419921875,2.3342150633399004,50.0,0.9667232515049564,20,2025-08-06 18:00:00+00:00,20,6,3,1,1,0
031300040301,1,55.850128173828125,1.1708956301263842,2.0,0.5659260885460399,1,2018-10-11 00:00:00+00:00,1,0,0,0,0,0
031300040301,3,109.71659851074219,1.6741655856874758,10.0,0.7567241426517165,4,2020-09-16 22:00:00+00:00,4,3,2,0,0,0
031300040301,6,134.3955841064453,1.6891013880243426,10.0,0.7067934772827758,8,2024-03-09 09:00:00+00:00,8,3,3,0,0,0
031300040301,24,204.84454345703125,1.7995974157995964,10.0,0.6893948163106206,17,2024-09-26 20:00:00+00:00,17,5,4,0,0,0
031300040301,72,280.5221252441406,1.97104888206571,25.0,0.7885353949917995,20,2024-09-27 09:00:00+00:00,20,9,4,1,0,0
031300040302,1,55.27089309692383,1.1652502520015826,2.0,0.5629294242545003,1,2018-10-11 00:00:00+00:00,1,0,0,0,0,0
031300040302,3,92.0909194946289,1.414430565342709,10.0,0.6404675090343039,3,2020-09-16 22:00:00+00:00,3,3,2,0,0,0
031300040302,6,132.3499298095703,1.6766952823786947,10.0,0.7048418198868307,8,2024-03-09 09:00:00+00:00,8,3,2,0,0,0
031300040302,24,211.60394287109375,1.8728675393515948,10.0,0.7225538176216805,14,2024-09-26 20:00:00+00:00,14,5,5,0,0,0
031300040302,72,284.5650939941406,2.0058147486342275,25.0,0.8058667926601473,19,2024-09-27 09:00:00+00:00,19,9,4,1,0,0
031300040303,1,48.67622756958008,1.013283145684909,2.0,0.49031629442459435,1,2023-06-15 15:00:00+00:00,1,0,0,0,0,0
031300040303,3,101.72273254394531,1.5388692224409366,10.0,0.6954395232131816,5,2023-06-15 16:00:00+00:00,5,3,1,0,0,0
031300040303,6,129.97171020507812,1.6174784638763,10.0,0.6752047908803733,7,2023-06-15 15:00:00+00:00,7,3,3,0,0,0
031300040303,24,184.89649963378906,1.6111358522522548,10.0,0.6141950295688386,14,2024-09-12 15:00:00+00:00,14,5,2,0,0,0
031300040303,72,284.47930908203125,1.9911032048150372,25.0,0.7945743197647155,21,2024-09-27 09:00:00+00:00,21,8,2,1,0,0
031300040304,1,54.46844482421875,1.1378995976462443,2.0,0.5520065127125707,2,2024-09-25 23:00:00+00:00,2,0,0,0,0,0
031300040304,3,100.02122497558594,1.518638880449546,10.0,0.6930869465769539,7,2024-09-26 00:00:00+00:00,7,4,1,0,0,0
031300040304,6,142.58726501464844,1.7819650258022361,25.0,0.7528180622285369,8,2024-09-26 02:00:00+00:00,8,4,1,1,0,0
031300040304,24,180.51931762695312,1.5829400556717828,10.0,0.6085910475454869,15,2024-09-26 21:00:00+00:00,15,5,2,0,0,0
031300040304,72,298.2862548828125,2.097595792322211,25.0,0.8427822091942306,18,2024-09-27 09:00:00+00:00,18,9,3,1,0,0
031300040401,3,76.59740447998047,1.147763222904774,2.0,0.5182985922887092,3,2020-09-16 21:00:00+00:00,3,0,0,0,0,0
031300040401,6,113.27091217041016,1.3962601651869018,5.0,0.581533895318998,5,2021-08-17 05:00:00+00:00,5,2,0,0,0,0
031300040401,24,180.51223754882812,1.5625595480623817,10.0,0.5939975753034396,16,2024-09-12 15:00:00+00:00,16,2,1,0,0,0
031300040401,72,288.55908203125,2.0131104910886615,25.0,0.8019354159514236,16,2020-09-17 17:00:00+00:00,16,6,2,1,0,0
031300040402,1,49.23918914794922,1.011608364524674,2.0,0.491692723947237,2,2015-11-01 09:00:00+00:00,2,0,0,0,0,0
031300040402,3,80.56819152832031,1.1995727623847074,2.0,0.5431592528413525,5,2021-08-17 03:00:00+00:00,5,0,0,0,0,0
031300040402,6,130.5005645751953,1.6013183869405911,10.0,0.6684698105602392,7,2021-08-17 04:00:00+00:00,7,3,2,0,0,0
031300040402,24,174.1944580078125,1.5084608394874894,5.0,0.5743295414618609,15,2020-09-17 02:00:00+00:00,15,3,0,0,0,0
031300040402,72,288.731201171875,2.017034537180663,25.0,0.8041286140002195,15,2020-09-17 11:00:00+00:00,15,8,2,1,0,0
031300040403,1,48.516929626464844,1.0211225493511769,2.0,0.4980203162474427,3,2024-09-25 23:00:00+00:00,3,0,0,0,0,0
